date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,symbol,daily_return,sentiment,next_week_return
2023-04-05,164.74,165.05,161.8,163.76,163.76,51511744,0.0,1.0,AAPL,-0.0054658083323211315,0.1563974277860539,-0.0105642403517342
2023-04-05,164.74,165.05,161.8,163.76,163.76,51511744,0.0,1.0,AAPL,-0.0054658083323211315,0.1563974277860539,-0.01807523204689776
2023-04-06,162.43,164.9584,162.0,164.66,164.66,45390123,0.0,1.0,AAPL,0.0162315620564093,0.1563974277860539,-0.023442244625288433
2023-04-06,162.43,164.9584,162.0,164.66,164.66,45390123,0.0,1.0,AAPL,0.0162315620564093,0.1563974277860539,-0.027693428883760474
2023-04-10,161.42,162.03,160.08,162.03,162.03,47716882,0.0,1.0,AAPL,0.007649253731343286,0.1563974277860539,-0.011911374436832767
2023-04-10,161.42,162.03,160.08,162.03,162.03,47716882,0.0,1.0,AAPL,0.007649253731343286,0.1563974277860539,0.021786088995864983
2023-04-11,162.35,162.36,160.51,160.8,160.8,47644217,0.0,1.0,AAPL,0.004372267332916957,0.1563974277860539,0.02960199004975128
2023-04-11,162.35,162.36,160.51,160.8,160.8,47644217,0.0,1.0,AAPL,0.004372267332916957,0.1563974277860539,0.027425373134328357
2023-04-12,161.22,162.06,159.78,160.1,160.1,50133062,0.0,1.0,AAPL,-0.03297898043005565,0.1563974277860539,0.03191755153029363
2023-04-12,161.22,162.06,159.78,160.1,160.1,50133062,0.0,1.0,AAPL,-0.03297898043005565,0.1563974277860539,0.03204247345409117
2023-04-13,161.63,165.8,161.42,165.56,165.56,68445649,0.0,1.0,AAPL,0.002118515828339662,0.1563974277860539,-0.0019932350809375166
2023-04-13,161.63,165.8,161.42,165.56,165.56,68445649,0.0,1.0,AAPL,0.002118515828339662,0.1563974277860539,0.005496496738342627
2023-04-14,164.59,166.32,163.82,165.21,165.21,49386480,0.0,1.0,AAPL,-0.00012104339405660802,0.1563974277860539,0.007626656982022917
2023-02-21,95.335,95.605,94.27,94.58,94.58,56580360,0.0,1.0,AMZN,-0.01263179872638076,0.1494096351991089,0.013110594205963055
2023-02-21,95.335,95.605,94.27,94.58,94.58,56580360,0.0,1.0,AMZN,-0.01263179872638076,0.1494096351991089,-0.011418904631000149
2023-02-22,95.1,97.01,94.8,95.79,95.79,59534094,0.0,1.0,AMZN,-0.0003130870381964357,0.1494096351991089,-0.02390646205240632
2023-02-22,95.1,97.01,94.8,95.79,95.79,59534094,0.0,1.0,AMZN,-0.0003130870381964357,0.1494096351991089,-0.02119219125169647
2023-02-23,96.12,96.43,93.67,95.82,95.82,48466994,0.0,1.0,AMZN,0.02481283422459879,0.1494096351991089,-0.021498643289501018
2023-02-23,96.12,96.43,93.67,95.82,95.82,48466994,0.0,1.0,AMZN,0.02481283422459879,0.1494096351991089,-0.01659361302442064
2023-02-24,93.53,94.14,92.3186,93.5,93.5,57053812,0.0,1.0,AMZN,-0.0027730375426621157,0.1494096351991089,0.007807486631016047
2023-02-24,93.53,94.14,92.3186,93.5,93.5,57053812,0.0,1.0,AMZN,-0.0027730375426621157,0.1494096351991089,-0.014224598930481225
2023-02-27,94.28,94.78,93.14,93.76,93.76,47470321,0.0,1.0,AMZN,-0.004987795818741314,0.1494096351991089,-0.016958191126279942
2023-02-27,94.28,94.78,93.14,93.76,93.76,47470321,0.0,1.0,AMZN,-0.004987795818741314,0.1494096351991089,-0.017384812286689533
2023-02-28,93.14,94.69,92.92,94.23,94.23,43959290,0.0,1.0,AMZN,0.022350005424758512,0.1494096351991089,-0.02228589621139776
2023-02-28,93.14,94.69,92.92,94.23,94.23,43959290,0.0,1.0,AMZN,0.022350005424758512,0.1494096351991089,0.007110262124588873
2023-03-01,93.87,94.68,91.59,92.17,92.17,52299524,0.0,1.0,AMZN,0.0004341691088680655,0.1494096351991089,0.02961918194640334
2023-03-01,93.87,94.68,91.59,92.17,92.17,52299524,0.0,1.0,AMZN,0.0004341691088680655,0.1494096351991089,0.01714223717044594
2023-03-02,91.41,92.23,90.39,92.13,92.13,55574820,0.0,1.0,AMZN,-0.029188619599578636,0.1494096351991089,0.017583848909150213
2023-03-02,91.41,92.23,90.39,92.13,92.13,55574820,0.0,1.0,AMZN,-0.029188619599578636,0.1494096351991089,0.015413003364810551
2023-03-03,92.74,94.94,92.66,94.9,94.9,55759609,0.0,1.0,AMZN,0.012266666666666648,0.1494096351991089,-0.014225500526870438
2023-03-03,92.74,94.94,92.66,94.9,94.9,55759609,0.0,1.0,AMZN,0.012266666666666648,0.1494096351991089,-0.010326659641728186
2023-03-06,95.19,96.545,93.74,93.75,93.75,52112355,0.0,1.0,AMZN,0.002137894174238486,0.1494096351991089,0.0018133333333334445
2023-03-06,95.19,96.545,93.74,93.75,93.75,52112355,0.0,1.0,AMZN,0.002137894174238486,0.1494096351991089,-0.016000000000000014
2023-03-07,94.06,95.09,92.78,93.55,93.55,49100668,0.0,1.0,AMZN,-0.003939522998296474,0.1494096351991089,-0.013896312132549382
2023-03-07,94.06,95.09,92.78,93.55,93.55,49100668,0.0,1.0,AMZN,-0.003939522998296474,0.1494096351991089,-0.030144307856761032
2023-03-08,93.6,94.165,92.18,93.92,93.92,44899128,0.0,1.0,AMZN,0.01810298102981034,0.1494096351991089,-0.033965076660988025
2023-03-08,93.6,94.165,92.18,93.92,93.92,44899128,0.0,1.0,AMZN,0.01810298102981034,0.1494096351991089,-0.015864565587734192
2023-03-09,93.68,96.21,92.18,92.25,92.25,56218705,0.0,1.0,AMZN,0.016753003416730916,0.1494096351991089,0.0019512195121951237
2023-03-09,93.68,96.21,92.18,92.25,92.25,56218705,0.0,1.0,AMZN,0.016753003416730916,0.1494096351991089,0.02850948509485085
2023-03-10,92.67,93.57,90.245,90.73,90.73,69827490,0.0,1.0,AMZN,-0.018392296873309566,0.1494096351991089,0.04574010801278505
2023-03-10,92.67,93.57,90.245,90.73,90.73,69827490,0.0,1.0,AMZN,-0.018392296873309566,0.1494096351991089,0.06028876887468315
2023-03-13,89.97,94.02,88.12,92.43,92.43,72397053,0.0,1.0,AMZN,-0.025822091062394525,0.1494096351991089,0.04078762306610395
2023-03-13,89.97,94.02,88.12,92.43,92.43,72397053,0.0,1.0,AMZN,-0.025822091062394525,0.1494096351991089,0.08233257600346211
2023-03-14,93.83,95.07,92.71,94.88,94.88,60912674,0.0,1.0,AMZN,-0.013721413721413778,0.1494096351991089,0.054384485666104654
2023-03-14,93.83,95.07,92.71,94.88,94.88,60912674,0.0,1.0,AMZN,-0.013721413721413778,0.1494096351991089,0.04289629005059026
2023-03-15,93.22,96.67,93.07,96.2,96.2,70731792,0.0,1.0,AMZN,-0.038384646141543466,0.1494096351991089,0.02858627858627849
2023-03-15,93.22,96.67,93.07,96.2,96.2,70731792,0.0,1.0,AMZN,-0.038384646141543466,0.1494096351991089,0.015696465696465545
2023-03-16,95.75,100.99,95.61,100.04,100.04,84558934,0.0,1.0,AMZN,0.011015664477008524,0.1494096351991089,-0.023290683726509553
2023-03-16,95.75,100.99,95.61,100.04,100.04,84558934,0.0,1.0,AMZN,0.011015664477008524,0.1494096351991089,0.00569772091163534
2023-03-17,99.79,100.66,97.455,98.95,98.95,87300242,0.0,1.0,AMZN,0.012690615085457102,0.1494096351991089,0.016776149570490118
2023-03-17,99.79,100.66,97.455,98.95,98.95,87300242,0.0,1.0,AMZN,0.012690615085457102,0.1494096351991089,-0.002526528549772644
2023-03-20,98.41,98.48,95.7,97.71,97.71,62388911,0.0,1.0,AMZN,-0.028824172547460503,0.1494096351991089,0.010132023334356921
2023-03-20,98.41,98.48,95.7,97.71,97.71,62388911,0.0,1.0,AMZN,-0.028824172547460503,0.1494096351991089,0.010234367004400724
2023-03-21,98.14,100.845,98.0,100.61,100.61,58597275,0.0,1.0,AMZN,0.019351570415400143,0.1494096351991089,-0.018884802703508674
2023-03-21,98.14,100.845,98.0,100.61,100.61,58597275,0.0,1.0,AMZN,0.019351570415400143,0.1494096351991089,-0.02464963721300073
2023-03-22,100.45,102.1,98.61,98.7,98.7,57475365,0.0,1.0,AMZN,-0.00010130685847420384,0.1494096351991089,-0.005775075987841993
2023-03-22,100.45,102.1,98.61,98.7,98.7,57475365,0.0,1.0,AMZN,-0.00010130685847420384,0.1494096351991089,-0.006686930091185372
2023-03-23,100.43,101.06,97.62,98.71,98.71,57559310,0.0,1.0,AMZN,0.00591052685213489,0.1494096351991089,-0.006787559517779207
2023-03-23,100.43,101.06,97.62,98.71,98.71,57559310,0.0,1.0,AMZN,0.00591052685213489,0.1494096351991089,-0.01489210819572484
2023-03-24,98.065,98.3,96.4,98.13,98.13,56144801,0.0,1.0,AMZN,0.0009179926560587415,0.1494096351991089,-0.009069601548965633
2023-03-24,98.065,98.3,96.4,98.13,98.13,56144801,0.0,1.0,AMZN,0.0009179926560587415,0.1494096351991089,0.021603994700907014
2023-03-27,99.07,99.34,97.08,98.04,98.04,46721296,0.0,1.0,AMZN,0.008227067050596615,0.1494096351991089,0.022541819665442553
2023-03-27,99.07,99.34,97.08,98.04,98.04,46721296,0.0,1.0,AMZN,0.008227067050596615,0.1494096351991089,0.04039167686658507
2023-03-28,98.11,98.44,96.29,97.24,97.24,38720050,0.0,1.0,AMZN,-0.03002493765586045,0.1494096351991089,0.04895104895104896
2023-03-28,98.11,98.44,96.29,97.24,97.24,38720050,0.0,1.0,AMZN,-0.03002493765586045,0.1494096351991089,0.06221719457013597
2023-03-29,98.69,100.4218,98.56,100.25,100.25,49783279,0.0,1.0,AMZN,-0.01715686274509809,0.1494096351991089,0.030324189526184542
2023-03-29,98.69,100.4218,98.56,100.25,100.25,49783279,0.0,1.0,AMZN,-0.01715686274509809,0.1494096351991089,0.021546134663341654
2023-03-30,101.55,103.04,101.01,102.0,102.0,53633398,0.0,1.0,AMZN,-0.012489108335753785,0.1494096351991089,0.004019607843137152
2023-03-30,101.55,103.04,101.01,102.0,102.0,53633398,0.0,1.0,AMZN,-0.012489108335753785,0.1494096351991089,0.01911764705882346
2023-03-31,102.16,103.49,101.95,103.29,103.29,56750317,0.0,1.0,AMZN,0.008592910848550073,0.1494096351991089,0.006389776357827337
2023-03-31,102.16,103.49,101.95,103.29,103.29,56750317,0.0,1.0,AMZN,0.008592910848550073,0.1494096351991089,-0.021202439732791234
2023-04-03,102.3,103.29,101.43,102.41,102.41,41135733,0.0,1.0,AMZN,-0.014814814814814836,0.1494096351991089,-0.012791719558636894
2023-04-03,102.3,103.29,101.43,102.41,102.41,41135733,0.0,1.0,AMZN,-0.014814814814814836,0.1494096351991089,-0.0034176349965823194
2023-04-04,102.75,104.2,102.11,103.95,103.95,48662496,0.0,1.0,AMZN,0.028189910979228516,0.1494096351991089,-0.018181818181818188
2023-04-04,102.75,104.2,102.11,103.95,103.95,48662496,0.0,1.0,AMZN,0.028189910979228516,0.1494096351991089,-0.017123617123617096
2023-04-05,103.91,103.91,100.7506,101.1,101.1,45175393,0.0,1.0,AMZN,-0.009406231628453887,0.1494096351991089,0.010583580613254373
2023-04-05,103.91,103.91,100.7506,101.1,101.1,45175393,0.0,1.0,AMZN,-0.009406231628453887,0.1494096351991089,-0.011671612265083953
2023-04-06,100.75,102.3817,99.8008,102.06,102.06,43808020,0.0,1.0,AMZN,-0.0010766369775864204,0.1494096351991089,-0.020968058005095047
2023-04-06,100.75,102.3817,99.8008,102.06,102.06,43808020,0.0,1.0,AMZN,-0.0010766369775864204,0.1494096351991089,-0.041446208112874805
2023-04-10,100.96,102.2,99.57,102.17,102.17,37261185,0.0,1.0,AMZN,0.02251801441152912,0.1494096351991089,-0.042478222570226154
2023-04-10,100.96,102.2,99.57,102.17,102.17,37261185,0.0,1.0,AMZN,0.02251801441152912,0.1494096351991089,0.0022511500440443033
2023-04-11,100.8,101.0,99.01,99.92,99.92,60417847,0.0,1.0,AMZN,0.021363589900848412,0.1494096351991089,0.024819855884707698
2023-04-11,100.8,101.0,99.01,99.92,99.92,60417847,0.0,1.0,AMZN,0.021363589900848412,0.1494096351991089,0.02592073658927152
2023-04-12,100.4,100.51,97.705,97.83,97.83,56735007,0.0,1.0,AMZN,-0.044628906250000044,0.1494096351991089,0.047838086476541086
2023-04-12,100.4,100.51,97.705,97.83,97.83,56735007,0.0,1.0,AMZN,-0.044628906250000044,0.1494096351991089,0.05018910354696926
2023-04-13,98.95,102.57,98.71,102.4,102.4,67925138,0.0,1.0,AMZN,-0.0010730660423373672,0.1494096351991089,0.0033203124999998668
2023-04-13,98.95,102.57,98.71,102.4,102.4,67925138,0.0,1.0,AMZN,-0.0010730660423373672,0.1494096351991089,-0.000976562500000111
2023-04-14,102.07,103.2013,101.11,102.51,102.51,51450522,0.0,1.0,AMZN,-0.002238660696904704,0.1494096351991089,-0.0020485806262804385
2023-02-21,159.65,160.35,157.89,158.0,158.0,9423860,0.0,1.0,JNJ,0.0013943465584991266,0.19077762890578892,-0.0017088607594937244
2023-02-21,159.65,160.35,157.89,158.0,158.0,9423860,0.0,1.0,JNJ,0.0013943465584991266,0.19077762890578892,-0.012848101265822809
2023-02-22,158.5,158.85,157.37,157.78,157.78,9820240,0.0,1.0,JNJ,0.00031699740062141046,0.19077762890578892,-0.011471669413106844
2023-02-22,158.5,158.85,157.37,157.78,157.78,9820240,0.0,1.0,JNJ,0.00031699740062141046,0.19077762890578892,-0.013626568639878323
2023-02-23,157.71,158.585,156.67,157.73,157.73,9385092,0.0,1.0,JNJ,0.011284221324613597,0.19077762890578892,-0.013313890826095243
2023-02-23,157.71,158.585,156.67,157.73,157.73,9385092,0.0,1.0,JNJ,0.011284221324613597,0.19077762890578892,-0.02833956761554557
2023-02-24,156.65,156.85,155.21,155.97,155.97,8689726,0.0,1.0,JNJ,0.0021846687656621455,0.19077762890578892,-0.017375136244149547
2023-02-24,156.65,156.85,155.21,155.97,155.97,8689726,0.0,1.0,JNJ,0.0021846687656621455,0.19077762890578892,-0.021799063922549267
2023-02-27,156.45,156.9,155.08,155.63,155.63,7267122,0.0,1.0,JNJ,0.015463917525773141,0.19077762890578892,-0.01966201889095931
2023-02-27,156.45,156.9,155.08,155.63,155.63,7267122,0.0,1.0,JNJ,0.015463917525773141,0.19077762890578892,-0.020433078455310727
2023-02-28,154.98,155.27,153.04,153.26,153.26,9062342,0.0,1.0,JNJ,0.004522514255751453,0.19077762890578892,-0.005285136369568066
2023-02-28,154.98,155.27,153.04,153.26,153.26,9062342,0.0,1.0,JNJ,0.004522514255751453,0.19077762890578892,0.0049588933837922955
2023-03-01,153.01,153.24,151.91,152.57,152.57,6766972,0.0,1.0,JNJ,0.0007871433256805282,0.19077762890578892,0.009503834305564673
2023-03-01,153.01,153.24,151.91,152.57,152.57,6766972,0.0,1.0,JNJ,0.0007871433256805282,0.19077762890578892,0.01959756177492311
2023-03-02,151.75,152.76,151.231,152.45,152.45,8765070,0.0,1.0,JNJ,-0.010193481366056467,0.19077762890578892,0.020400131190554394
2023-03-02,151.75,152.76,151.231,152.45,152.45,8765070,0.0,1.0,JNJ,-0.010193481366056467,0.19077762890578892,0.01075762545096759
2023-03-03,153.37,154.12,152.84,154.02,154.02,5747158,0.0,1.0,JNJ,-0.009899717150938514,0.19077762890578892,0.0004544864303337448
2023-03-03,153.37,154.12,152.84,154.02,154.02,5747158,0.0,1.0,JNJ,-0.009899717150938514,0.19077762890578892,-0.006882223087910644
2023-03-06,154.66,155.73,154.565,155.56,155.56,8148207,0.0,1.0,JNJ,0.009539879291323272,0.19077762890578892,-0.01671380817690915
2023-03-06,154.66,155.73,154.565,155.56,155.56,8148207,0.0,1.0,JNJ,0.009539879291323272,0.19077762890578892,-0.027770635124710674
2023-03-07,156.09,156.25,153.35,154.09,154.09,7457731,0.0,1.0,JNJ,0.007387552301255207,0.19077762890578892,-0.018495684340320562
2023-03-07,156.09,156.25,153.35,154.09,154.09,7457731,0.0,1.0,JNJ,0.007387552301255207,0.19077762890578892,-0.016094490232980707
2023-03-08,153.98,154.1955,152.48,152.96,152.96,6230522,0.0,1.0,JNJ,0.01137265273737098,0.19077762890578892,-0.008825836820083643
2023-03-08,153.98,154.1955,152.48,152.96,152.96,6230522,0.0,1.0,JNJ,0.01137265273737098,0.19077762890578892,0.000653765690376451
2023-03-09,153.46,153.6,150.71,151.24,151.24,7439367,0.0,1.0,JNJ,-0.002440472264362503,0.19077762890578892,0.012033853477915857
2023-03-09,153.46,153.6,150.71,151.24,151.24,7439367,0.0,1.0,JNJ,-0.002440472264362503,0.19077762890578892,0.017720179846601347
2023-03-10,151.86,153.49,151.1,151.61,151.61,8504316,0.0,1.0,JNJ,-0.009473409120606235,0.19077762890578892,0.01523646197480355
2023-03-10,151.86,153.49,151.1,151.61,151.61,8504316,0.0,1.0,JNJ,-0.009473409120606235,0.19077762890578892,0.01807268649825189
2023-03-13,152.09,155.91,151.57,153.06,153.06,10799575,0.0,1.0,JNJ,-0.0055873180873179384,0.19077762890578892,0.008428067424539387
2023-03-13,152.09,155.91,151.57,153.06,153.06,10799575,0.0,1.0,JNJ,-0.0055873180873179384,0.19077762890578892,0.006337384032405691
2023-03-14,153.28,154.03,151.9,153.92,153.92,8421189,0.0,1.0,JNJ,-0.0027858762552640526,0.19077762890578892,0.0007146569646570011
2023-03-14,153.28,154.03,151.9,153.92,153.92,8421189,0.0,1.0,JNJ,-0.0027858762552640526,0.19077762890578892,-0.01000519750519746
2023-03-15,152.84,154.89,152.5259,154.35,154.35,7757686,0.0,1.0,JNJ,0.0020775173667466618,0.19077762890578892,-0.012763200518302598
2023-03-15,152.84,154.89,152.5259,154.35,154.35,7757686,0.0,1.0,JNJ,0.0020775173667466618,0.19077762890578892,-0.0029802397149336635
2023-03-16,153.45,154.365,152.605,154.03,154.03,7606079,0.0,1.0,JNJ,0.010828192676204162,0.19077762890578892,-0.0009089138479517755
2023-03-16,153.45,154.365,152.605,154.03,154.03,7606079,0.0,1.0,JNJ,0.010828192676204162,0.19077762890578892,-0.0009089138479517755
2023-03-17,154.48,154.9499,152.3,152.38,152.38,20540668,0.0,1.0,JNJ,-0.009812203521996188,0.19077762890578892,0.00990943693398072
2023-03-17,154.48,154.9499,152.3,152.38,152.38,20540668,0.0,1.0,JNJ,-0.009812203521996188,0.19077762890578892,-0.00872817955112204
2023-03-20,152.47,154.075,152.38,153.89,153.89,7128958,0.0,1.0,JNJ,0.0,0.19077762890578892,-0.01845474039898609
2023-03-20,152.47,154.075,152.38,153.89,153.89,7128958,0.0,1.0,JNJ,0.0,0.19077762890578892,-0.017934888556761286
2023-03-21,154.0,154.13,152.17,153.89,153.89,8376843,0.0,1.0,JNJ,0.018801721284342765,0.19077762890578892,-0.017934888556761286
